Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
RP,Drew Steckenrider (10630357),Drew Steckenrider,10630357,P,4000,PHI@MIA 05/02/2018 07:10PM ET,MIA,4.44
RP,Brian Ellington (10630358),Brian Ellington,10630358,P,4000,PHI@MIA 05/02/2018 07:10PM ET,MIA,0
SP,Brett Lilek (10630359),Brett Lilek,10630359,P,4000,PHI@MIA 05/02/2018 07:10PM ET,MIA,0
RP,Chris O'Grady (10630360),Chris O'Grady,10630360,P,4000,PHI@MIA 05/02/2018 07:10PM ET,MIA,1.89
RP,Elieser Hernandez (10630361),Elieser Hernandez,10630361,P,4000,PHI@MIA 05/02/2018 07:10PM ET,MIA,0
RP,Nick Wittgren (10630362),Nick Wittgren,10630362,P,4000,PHI@MIA 05/02/2018 07:10PM ET,MIA,3.58
RP,Tayron Guerrero (10630363),Tayron Guerrero,10630363,P,4000,PHI@MIA 05/02/2018 07:10PM ET,MIA,4.01
RP,Severino Gonzalez (10630364),Severino Gonzalez,10630364,P,4000,PHI@MIA 05/02/2018 07:10PM ET,MIA,0
SP,Odrisamer Despaigne (10630365),Odrisamer Despaigne,10630365,P,4000,PHI@MIA 05/02/2018 07:10PM ET,MIA,4.05
RP,Sandy Alcantara (10630366),Sandy Alcantara,10630366,P,4000,PHI@MIA 05/02/2018 07:10PM ET,MIA,0
SP,Braxton Garrett (10630367),Braxton Garrett,10630367,P,4000,PHI@MIA 05/02/2018 07:10PM ET,MIA,0
SP,Nick Neidert (10630368),Nick Neidert,10630368,P,4000,PHI@MIA 05/02/2018 07:10PM ET,MIA,0
SP,Trevor Richards (10630369),Trevor Richards,10630369,P,4000,PHI@MIA 05/02/2018 07:10PM ET,MIA,10.49
RP,Trevor Rogers (10630370),Trevor Rogers,10630370,P,4000,PHI@MIA 05/02/2018 07:10PM ET,MIA,0
C,Yasmani Grandal (10629581),Yasmani Grandal,10629581,C,3900,LAD@ARI 05/02/2018 09:40PM ET,LAD,9.28
OF,Matt Kemp (10629582),Matt Kemp,10629582,OF,3900,LAD@ARI 05/02/2018 09:40PM ET,LAD,6.04
OF,Starling Marte (10629583),Starling Marte,10629583,OF,3900,PIT@WAS 05/02/2018 07:05PM ET,PIT,9
SS,Marcus Semien (10629584),Marcus Semien,10629584,SS,3900,OAK@SEA 05/02/2018 10:10PM ET,OAK,8.52
1B,Ryon Healy (10629608),Ryon Healy,10629608,1B,3900,OAK@SEA 05/02/2018 10:10PM ET,SEA,7.73
2B,Asdrubal Cabrera (10629585),Asdrubal Cabrera,10629585,2B,3900,ATL@NYM 05/02/2018 07:10PM ET,NYM,9.69
3B,Todd Frazier (10629586),Todd Frazier,10629586,3B,3900,ATL@NYM 05/02/2018 07:10PM ET,NYM,8.70
3B/SS,Scott Kingery (10629587),Scott Kingery,10629587,3B/SS,3900,PHI@MIA 05/02/2018 07:10PM ET,PHI,6.33
OF,Steven Souza Jr. (10629590),Steven Souza Jr.,10629590,OF,3800,LAD@ARI 05/02/2018 09:40PM ET,ARI,0
OF,Michael A. Taylor (10629589),Michael A. Taylor,10629589,OF,3800,PIT@WAS 05/02/2018 07:05PM ET,WAS,7.27
1B,Ryan Zimmerman (10629606),Ryan Zimmerman,10629606,1B,3800,PIT@WAS 05/02/2018 07:05PM ET,WAS,5.62
2B,Scooter Gennett (10629603),Scooter Gennett,10629603,2B,3800,MIL@CIN 05/02/2018 07:10PM ET,CIN,6.77
OF,Clint Frazier (10629591),Clint Frazier,10629591,OF,3800,NYY@HOU 05/02/2018 08:10PM ET,NYY,0
1B,Greg Bird (10629592),Greg Bird,10629592,1B,3800,NYY@HOU 05/02/2018 08:10PM ET,NYY,0
3B,Alex Bregman (10629593),Alex Bregman,10629593,3B,3800,NYY@HOU 05/02/2018 08:10PM ET,HOU,7
OF,Mark Canha (10629594),Mark Canha,10629594,OF,3800,OAK@SEA 05/02/2018 10:10PM ET,OAK,8.81
3B,Matt Chapman (10629595),Matt Chapman,10629595,3B,3800,OAK@SEA 05/02/2018 10:10PM ET,OAK,8.66
OF,Justin Upton (10629598),Justin Upton,10629598,OF,3800,BAL@LAA 05/02/2018 10:07PM ET,LAA,7.03
OF,Michael Conforto (10629596),Michael Conforto,10629596,OF,3800,ATL@NYM 05/02/2018 07:10PM ET,NYM,6.38
OF,Chris Taylor (10629600),Chris Taylor,10629600,OF,3700,LAD@ARI 05/02/2018 09:40PM ET,LAD,7.93
OF,Adam Duvall (10629601),Adam Duvall,10629601,OF,3700,MIL@CIN 05/02/2018 07:10PM ET,CIN,6.10
SS,Jose Peraza (10629602),Jose Peraza,10629602,SS,3700,MIL@CIN 05/02/2018 07:10PM ET,CIN,7.55
3B,Miguel Andujar (10629604),Miguel Andujar,10629604,3B,3700,NYY@HOU 05/02/2018 08:10PM ET,NYY,7.86
OF,Josh Reddick (10629605),Josh Reddick,10629605,OF,3700,NYY@HOU 05/02/2018 08:10PM ET,HOU,7.59
2B/3B,Gleyber Torres (10629610),Gleyber Torres,10629610,2B/3B,3700,NYY@HOU 05/02/2018 08:10PM ET,NYY,5.9
1B,Matt Olson (10629616),Matt Olson,10629616,1B,3700,OAK@SEA 05/02/2018 10:10PM ET,OAK,6.97
OF,Ender Inciarte (10629599),Ender Inciarte,10629599,OF,3700,ATL@NYM 05/02/2018 07:10PM ET,ATL,8.93
OF,Aaron Altherr (10629607),Aaron Altherr,10629607,OF,3700,PHI@MIA 05/02/2018 07:10PM ET,PHI,5.85
SS,Corey Seager (10629609),Corey Seager,10629609,SS,3600,LAD@ARI 05/02/2018 09:40PM ET,LAD,7.23
OF,Cesar Puello (10629612),Cesar Puello,10629612,OF,3600,LAD@ARI 05/02/2018 09:40PM ET,ARI,0
3B,Anthony Rendon (10629613),Anthony Rendon,10629613,3B,3600,PIT@WAS 05/02/2018 07:05PM ET,WAS,6.64
OF,Chad Pinder (10629614),Chad Pinder,10629614,OF,3600,OAK@SEA 05/02/2018 10:10PM ET,OAK,6.67
3B,Kyle Seager (10629619),Kyle Seager,10629619,3B,3600,OAK@SEA 05/02/2018 10:10PM ET,SEA,6.93
C,Mike Zunino (10629633),Mike Zunino,10629633,C,3600,OAK@SEA 05/02/2018 10:10PM ET,SEA,7.4
1B/OF,Trey Mancini (10629617),Trey Mancini,10629617,1B/OF,3600,BAL@LAA 05/02/2018 10:07PM ET,BAL,7.11
OF,Adam Jones (10629620),Adam Jones,10629620,OF,3600,BAL@LAA 05/02/2018 10:07PM ET,BAL,6.31
2B,Jonathan Schoop (10629632),Jonathan Schoop,10629632,2B,3600,BAL@LAA 05/02/2018 10:07PM ET,BAL,5.93
OF,Jay Bruce (10629615),Jay Bruce,10629615,OF,3600,ATL@NYM 05/02/2018 07:10PM ET,NYM,6.62
1B/OF,Matt Adams (10629622),Matt Adams,10629622,1B/OF,3500,PIT@WAS 05/02/2018 07:05PM ET,WAS,6.65
OF,Billy Hamilton (10629624),Billy Hamilton,10629624,OF,3500,MIL@CIN 05/02/2018 07:10PM ET,CIN,5.93
OF,Aaron Hicks (10629625),Aaron Hicks,10629625,OF,3500,NYY@HOU 05/02/2018 08:10PM ET,NYY,8.35
C,Brian McCann (10629626),Brian McCann,10629626,C,3500,NYY@HOU 05/02/2018 08:10PM ET,HOU,6.29
3B/SS,Taylor Motter (10629642),Taylor Motter,10629642,3B/SS,3500,OAK@SEA 05/02/2018 10:10PM ET,SEA,3.62
1B/OF,Mark Trumbo (10629627),Mark Trumbo,10629627,1B/OF,3500,BAL@LAA 05/02/2018 10:07PM ET,BAL,0
OF,Jabari Blash (10629629),Jabari Blash,10629629,OF,3500,BAL@LAA 05/02/2018 10:07PM ET,LAA,0
SS,Andrelton Simmons (10629630),Andrelton Simmons,10629630,SS,3500,BAL@LAA 05/02/2018 10:07PM ET,LAA,8.30
2B,Ian Kinsler (10629645),Ian Kinsler,10629645,2B,3500,BAL@LAA 05/02/2018 10:07PM ET,LAA,6.19
OF,Nick Markakis (10629621),Nick Markakis,10629621,OF,3500,ATL@NYM 05/02/2018 07:10PM ET,ATL,8.93
OF,Gregory Polanco (10629636),Gregory Polanco,10629636,OF,3400,PIT@WAS 05/02/2018 07:05PM ET,PIT,7.96
3B/SS,Jung Ho Kang (10629637),Jung Ho Kang,10629637,3B/SS,3400,PIT@WAS 05/02/2018 07:05PM ET,PIT,0
OF,Jesse Winker (10629639),Jesse Winker,10629639,OF,3400,MIL@CIN 05/02/2018 07:10PM ET,CIN,5.93
2B,Tyler Wade (10629640),Tyler Wade,10629640,2B,3400,NYY@HOU 05/02/2018 08:10PM ET,NYY,2.23
OF,Brett Gardner (10629641),Brett Gardner,10629641,OF,3400,NYY@HOU 05/02/2018 08:10PM ET,NYY,6.96
1B,Albert Pujols (10629644),Albert Pujols,10629644,1B,3400,BAL@LAA 05/02/2018 10:07PM ET,LAA,6.68
C,Kurt Suzuki (10629631),Kurt Suzuki,10629631,C,3400,ATL@NYM 05/02/2018 07:10PM ET,ATL,7.48
3B/OF,Jose Bautista (10629634),Jose Bautista,10629634,3B/OF,3400,ATL@NYM 05/02/2018 07:10PM ET,ATL,0
SS,J.P. Crawford (10629646),J.P. Crawford,10629646,SS,3400,PHI@MIA 05/02/2018 07:10PM ET,PHI,4.57
SS,Nick Ahmed (10629647),Nick Ahmed,10629647,SS,3300,LAD@ARI 05/02/2018 09:40PM ET,ARI,8.12
OF,Yasiel Puig (10629652),Yasiel Puig,10629652,OF,3300,LAD@ARI 05/02/2018 09:40PM ET,LAD,5.46
2B/SS,Kike Hernandez (10629659),Kike Hernandez,10629659,2B/SS,3300,LAD@ARI 05/02/2018 09:40PM ET,LAD,5.44
OF,Corey Dickerson (10629648),Corey Dickerson,10629648,OF,3300,PIT@WAS 05/02/2018 07:05PM ET,PIT,9
2B/OF,Howie Kendrick (10629653),Howie Kendrick,10629653,2B/OF,3300,PIT@WAS 05/02/2018 07:05PM ET,WAS,7.22
OF,Domingo Santana (10629655),Domingo Santana,10629655,OF,3300,MIL@CIN 05/02/2018 07:10PM ET,MIL,4.54
2B,Jonathan Villar (10629657),Jonathan Villar,10629657,2B,3300,MIL@CIN 05/02/2018 07:10PM ET,MIL,5.37
C,Max Stassi (10629651),Max Stassi,10629651,C,3300,NYY@HOU 05/02/2018 08:10PM ET,HOU,5.6
SS,Franklin Barreto (10629656),Franklin Barreto,10629656,SS,3300,OAK@SEA 05/02/2018 10:10PM ET,OAK,0
OF,Stephen Piscotty (10629658),Stephen Piscotty,10629658,OF,3300,OAK@SEA 05/02/2018 10:10PM ET,OAK,6.30
1B/3B,Pedro Alvarez (10629649),Pedro Alvarez,10629649,1B/3B,3300,BAL@LAA 05/02/2018 10:07PM ET,BAL,6.4
2B/3B,Zack Cozart (10629677),Zack Cozart,10629677,2B/3B,3300,BAL@LAA 05/02/2018 10:07PM ET,LAA,6.73
C,Francisco Cervelli (10629662),Francisco Cervelli,10629662,C,3200,PIT@WAS 05/02/2018 07:05PM ET,PIT,8.62
2B,Josh Harrison (10629663),Josh Harrison,10629663,2B,3200,PIT@WAS 05/02/2018 07:05PM ET,PIT,7.64
OF,Brian Goodwin (10629666),Brian Goodwin,10629666,OF,3200,PIT@WAS 05/02/2018 07:05PM ET,WAS,5.31
C,Matt Wieters (10629667),Matt Wieters,10629667,C,3200,PIT@WAS 05/02/2018 07:05PM ET,WAS,5.5
1B,Jesus Aguilar (10629675),Jesus Aguilar,10629675,1B,3200,MIL@CIN 05/02/2018 07:10PM ET,MIL,4.88
1B,Yuli Gurriel (10629664),Yuli Gurriel,10629664,1B,3200,NYY@HOU 05/02/2018 08:10PM ET,HOU,6.25
1B/OF,Marwin Gonzalez (10629668),Marwin Gonzalez,10629668,1B/OF,3200,NYY@HOU 05/02/2018 08:10PM ET,HOU,5.90
1B,Dominic Smith (10629661),Dominic Smith,10629661,1B,3200,ATL@NYM 05/02/2018 07:10PM ET,NYM,0
1B,Adrian Gonzalez (10629672),Adrian Gonzalez,10629672,1B,3200,ATL@NYM 05/02/2018 07:10PM ET,NYM,6.41
SS,Dansby Swanson (10629676),Dansby Swanson,10629676,SS,3200,ATL@NYM 05/02/2018 07:10PM ET,ATL,7.85
3B,Brian Anderson (10629665),Brian Anderson,10629665,3B,3200,PHI@MIA 05/02/2018 07:10PM ET,MIA,7.21
OF,Lewis Brinson (10629673),Lewis Brinson,10629673,OF,3200,PHI@MIA 05/02/2018 07:10PM ET,MIA,4.5
1B,Justin Bour (10629674),Justin Bour,10629674,1B,3200,PHI@MIA 05/02/2018 07:10PM ET,MIA,6.52
OF,Yusniel Diaz (10629680),Yusniel Diaz,10629680,OF,3100,LAD@ARI 05/02/2018 09:40PM ET,LAD,0
OF,Alex Verdugo (10629681),Alex Verdugo,10629681,OF,3100,LAD@ARI 05/02/2018 09:40PM ET,LAD,5
2B/SS,Ketel Marte (10629685),Ketel Marte,10629685,2B/SS,3100,LAD@ARI 05/02/2018 09:40PM ET,ARI,5.37
OF,Derek Fisher (10629679),Derek Fisher,10629679,OF,3100,NYY@HOU 05/02/2018 08:10PM ET,HOU,4.48
C,Mike Marjama (10629684),Mike Marjama,10629684,C,3100,OAK@SEA 05/02/2018 10:10PM ET,SEA,2.1
1B/3B,Jefry Marte (10629670),Jefry Marte,10629670,1B/3B,3100,BAL@LAA 05/02/2018 10:07PM ET,LAA,4.84
OF,Brandon Nimmo (10629683),Brandon Nimmo,10629683,OF,3100,ATL@NYM 05/02/2018 07:10PM ET,NYM,5.26
2B,Starlin Castro (10629682),Starlin Castro,10629682,2B,3100,PHI@MIA 05/02/2018 07:10PM ET,MIA,6.69
OF,Nick Williams (10629687),Nick Williams,10629687,OF,3100,PHI@MIA 05/02/2018 07:10PM ET,PHI,3.24
1B,Christian Walker (10629689),Christian Walker,10629689,1B,3000,LAD@ARI 05/02/2018 09:40PM ET,ARI,1.93
OF,Yasmany Tomas (10629691),Yasmany Tomas,10629691,OF,3000,LAD@ARI 05/02/2018 09:40PM ET,ARI,0
2B/SS,Breyvic Valera (10629714),Breyvic Valera,10629714,2B/SS,3000,LAD@ARI 05/02/2018 09:40PM ET,LAD,0.67
2B,Chase Utley (10629716),Chase Utley,10629716,2B,3000,LAD@ARI 05/02/2018 09:40PM ET,LAD,5.84
2B/OF,Chris Owings (10629717),Chris Owings,10629717,2B/OF,3000,LAD@ARI 05/02/2018 09:40PM ET,ARI,5.36
OF,Victor Robles (10629693),Victor Robles,10629693,OF,3000,PIT@WAS 05/02/2018 07:05PM ET,WAS,0
1B/3B,Mark Reynolds (10629703),Mark Reynolds,10629703,1B/3B,3000,PIT@WAS 05/02/2018 07:05PM ET,WAS,0
OF,Jordan Luplow (10629705),Jordan Luplow,10629705,OF,3000,PIT@WAS 05/02/2018 07:05PM ET,PIT,0
3B,Ke'Bryan Hayes (10629708),Ke'Bryan Hayes,10629708,3B,3000,PIT@WAS 05/02/2018 07:05PM ET,PIT,0
C,Raudy Read (10629719),Raudy Read,10629719,C,3000,PIT@WAS 05/02/2018 07:05PM ET,WAS,0
1B,Josh Bell (10629729),Josh Bell,10629729,1B,3000,PIT@WAS 05/02/2018 07:05PM ET,PIT,6.47
OF,Andrew Stevenson (10629732),Andrew Stevenson,10629732,OF,3000,PIT@WAS 05/02/2018 07:05PM ET,WAS,4.22
1B/OF,Jose Osuna (10629736),Jose Osuna,10629736,1B/OF,3000,PIT@WAS 05/02/2018 07:05PM ET,PIT,23
1B/3B,David Freese (10629738),David Freese,10629738,1B/3B,3000,PIT@WAS 05/02/2018 07:05PM ET,PIT,4.6
3B,Nick Senzel (10629688),Nick Senzel,10629688,3B,3000,MIL@CIN 05/02/2018 07:10PM ET,CIN,0
OF,Jose Siri (10629694),Jose Siri,10629694,OF,3000,MIL@CIN 05/02/2018 07:10PM ET,CIN,0
2B/SS,Dilson Herrera (10629698),Dilson Herrera,10629698,2B/SS,3000,MIL@CIN 05/02/2018 07:10PM ET,CIN,0
OF,Ben Revere (10629709),Ben Revere,10629709,OF,3000,MIL@CIN 05/02/2018 07:10PM ET,CIN,0
2B/OF,Hernan Perez (10629720),Hernan Perez,10629720,2B/OF,3000,MIL@CIN 05/02/2018 07:10PM ET,MIL,3.74
OF,Mason Williams (10629722),Mason Williams,10629722,OF,3000,MIL@CIN 05/02/2018 07:10PM ET,CIN,0
3B,J.D. Davis (10629695),J.D. Davis,10629695,3B,3000,NYY@HOU 05/02/2018 08:10PM ET,HOU,3.33
OF,Jacoby Ellsbury (10629700),Jacoby Ellsbury,10629700,OF,3000,NYY@HOU 05/02/2018 08:10PM ET,NYY,0
OF,Estevan Florial (10629701),Estevan Florial,10629701,OF,3000,NYY@HOU 05/02/2018 08:10PM ET,NYY,0
2B/3B,Brandon Drury (10629710),Brandon Drury,10629710,2B/3B,3000,NYY@HOU 05/02/2018 08:10PM ET,NYY,5.5
OF,Billy McKinney (10629712),Billy McKinney,10629712,OF,3000,NYY@HOU 05/02/2018 08:10PM ET,NYY,1.5
C,Evan Gattis (10629723),Evan Gattis,10629723,C,3000,NYY@HOU 05/02/2018 08:10PM ET,HOU,4.35
OF,Dustin Fowler (10629690),Dustin Fowler,10629690,OF,3000,OAK@SEA 05/02/2018 10:10PM ET,OAK,0
SS,Jorge Mateo (10629692),Jorge Mateo,10629692,SS,3000,OAK@SEA 05/02/2018 10:10PM ET,OAK,0
OF,Jayson Werth (10629702),Jayson Werth,10629702,OF,3000,OAK@SEA 05/02/2018 10:10PM ET,SEA,0
C,Jonathan Lucroy (10629724),Jonathan Lucroy,10629724,C,3000,OAK@SEA 05/02/2018 10:10PM ET,OAK,5.36
OF,Matt Joyce (10629733),Matt Joyce,10629733,OF,3000,OAK@SEA 05/02/2018 10:10PM ET,OAK,5
OF,Cedric Mullins (10629696),Cedric Mullins,10629696,OF,3000,BAL@LAA 05/02/2018 10:07PM ET,BAL,0
OF,Austin Hays (10629697),Austin Hays,10629697,OF,3000,BAL@LAA 05/02/2018 10:07PM ET,BAL,0
OF,Colby Rasmus (10629725),Colby Rasmus,10629725,OF,3000,BAL@LAA 05/02/2018 10:07PM ET,BAL,1.75
1B,Chris Davis (10629734),Chris Davis,10629734,1B,3000,BAL@LAA 05/02/2018 10:07PM ET,BAL,4.12
3B,Austin Riley (10629706),Austin Riley,10629706,3B,3000,ATL@NYM 05/02/2018 07:10PM ET,ATL,0
3B,David Wright (10629707),David Wright,10629707,3B,3000,ATL@NYM 05/02/2018 07:10PM ET,NYM,0
OF,Preston Tucker (10629713),Preston Tucker,10629713,OF,3000,ATL@NYM 05/02/2018 07:10PM ET,ATL,5.85
1B,Wilmer Flores (10629730),Wilmer Flores,10629730,1B,3000,ATL@NYM 05/02/2018 07:10PM ET,NYM,3.36
OF,Jaff Decker (10629735),Jaff Decker,10629735,OF,3000,ATL@NYM 05/02/2018 07:10PM ET,ATL,0
2B/3B,Martin Prado (10629726),Martin Prado,10629726,2B/3B,3000,PHI@MIA 05/02/2018 07:10PM ET,MIA,4.25
1B,Garrett Cooper (10629728),Garrett Cooper,10629728,1B,3000,PHI@MIA 05/02/2018 07:10PM ET,MIA,2.25
C,Jorge Alfaro (10629731),Jorge Alfaro,10629731,C,3000,PHI@MIA 05/02/2018 07:10PM ET,PHI,5.1
OF,Andrew Toles (10629740),Andrew Toles,10629740,OF,2900,LAD@ARI 05/02/2018 09:40PM ET,LAD,0
OF,Franklin Gutierrez (10629753),Franklin Gutierrez,10629753,OF,2900,LAD@ARI 05/02/2018 09:40PM ET,LAD,0
1B/OF,Max Muncy (10629754),Max Muncy,10629754,1B/OF,2900,LAD@ARI 05/02/2018 09:40PM ET,LAD,5.33
2B/C,Austin Barnes (10629756),Austin Barnes,10629756,C/2B,2900,LAD@ARI 05/02/2018 09:40PM ET,LAD,3.04
OF,Jarrod Dyson (10629766),Jarrod Dyson,10629766,OF,2900,LAD@ARI 05/02/2018 09:40PM ET,ARI,5.96
SS,Cole Tucker (10629741),Cole Tucker,10629741,SS,2900,PIT@WAS 05/02/2018 07:05PM ET,PIT,0
3B,Colin Moran (10629746),Colin Moran,10629746,3B,2900,PIT@WAS 05/02/2018 07:05PM ET,PIT,6.41
SS,Max Moroff (10629758),Max Moroff,10629758,SS,2900,PIT@WAS 05/02/2018 07:05PM ET,PIT,3.78
2B,Christopher Bostick (10629767),Christopher Bostick,10629767,2B,2900,PIT@WAS 05/02/2018 07:05PM ET,PIT,0
OF,Phillip Ervin (10629742),Phillip Ervin,10629742,OF,2900,MIL@CIN 05/02/2018 07:10PM ET,CIN,3.69
C,Stephen Vogt (10629744),Stephen Vogt,10629744,C,2900,MIL@CIN 05/02/2018 07:10PM ET,MIL,0
2B/3B,Tyler Saladino (10629747),Tyler Saladino,10629747,2B/3B,2900,MIL@CIN 05/02/2018 07:10PM ET,MIL,2
SS,Rosell Herrera (10629759),Rosell Herrera,10629759,SS,2900,MIL@CIN 05/02/2018 07:10PM ET,CIN,1
C,Devin Mesoraco (10629760),Devin Mesoraco,10629760,C,2900,MIL@CIN 05/02/2018 07:10PM ET,CIN,3
1B,Tyler White (10629743),Tyler White,10629743,1B,2900,NYY@HOU 05/02/2018 08:10PM ET,HOU,0
OF,Boog Powell (10629745),Boog Powell,10629745,OF,2900,OAK@SEA 05/02/2018 10:10PM ET,OAK,4.57
1B,Daniel Vogelbach (10629749),Daniel Vogelbach,10629749,1B,2900,OAK@SEA 05/02/2018 10:10PM ET,SEA,4.68
OF,Ben Gamel (10629768),Ben Gamel,10629768,OF,2900,OAK@SEA 05/02/2018 10:10PM ET,SEA,3.62
1B/3B,Luis Valbuena (10629761),Luis Valbuena,10629761,1B/3B,2900,BAL@LAA 05/02/2018 10:07PM ET,LAA,5.30
C,Andrew Susac (10629769),Andrew Susac,10629769,C,2900,BAL@LAA 05/02/2018 10:07PM ET,BAL,0
OF,Kole Calhoun (10629770),Kole Calhoun,10629770,OF,2900,BAL@LAA 05/02/2018 10:07PM ET,LAA,4.5
2B/3B,Jace Peterson (10629771),Jace Peterson,10629771,2B/3B,2900,BAL@LAA 05/02/2018 10:07PM ET,BAL,6.33
C,Travis d'Arnaud (10629750),Travis d'Arnaud,10629750,C,2900,ATL@NYM 05/02/2018 07:10PM ET,NYM,6.5
SS,Gavin Cecchini (10629751),Gavin Cecchini,10629751,SS,2900,ATL@NYM 05/02/2018 07:10PM ET,NYM,0
3B,Rio Ruiz (10629752),Rio Ruiz,10629752,3B,2900,ATL@NYM 05/02/2018 07:10PM ET,ATL,0
SS,Amed Rosario (10629763),Amed Rosario,10629763,SS,2900,ATL@NYM 05/02/2018 07:10PM ET,NYM,4.8
OF,Cameron Maybin (10629764),Cameron Maybin,10629764,OF,2900,PHI@MIA 05/02/2018 07:10PM ET,MIA,4.24
OF,Derek Dietrich (10629765),Derek Dietrich,10629765,OF,2900,PHI@MIA 05/02/2018 07:10PM ET,MIA,6
3B/OF,Rob Segedin (10629775),Rob Segedin,10629775,3B/OF,2800,LAD@ARI 05/02/2018 09:40PM ET,LAD,0
OF,Jeremy Hazelbaker (10629777),Jeremy Hazelbaker,10629777,OF,2800,LAD@ARI 05/02/2018 09:40PM ET,ARI,0
C,Alex Avila (10629778),Alex Avila,10629778,C,2800,LAD@ARI 05/02/2018 09:40PM ET,ARI,4.11
2B/3B,Daniel Descalso (10629787),Daniel Descalso,10629787,2B/3B,2800,LAD@ARI 05/02/2018 09:40PM ET,ARI,6.04
2B/OF,Adam Frazier (10629779),Adam Frazier,10629779,2B/OF,2800,PIT@WAS 05/02/2018 07:05PM ET,PIT,3.74
OF,Moises Sierra (10629793),Moises Sierra,10629793,OF,2800,PIT@WAS 05/02/2018 07:05PM ET,WAS,3
OF,Taylor Trammell (10629773),Taylor Trammell,10629773,OF,2800,MIL@CIN 05/02/2018 07:10PM ET,CIN,0
OF,Keon Broxton (10629774),Keon Broxton,10629774,OF,2800,MIL@CIN 05/02/2018 07:10PM ET,MIL,0
SS,Orlando Arcia (10629781),Orlando Arcia,10629781,SS,2800,MIL@CIN 05/02/2018 07:10PM ET,MIL,4.46
1B/2B,Neil Walker (10629790),Neil Walker,10629790,1B/2B,2800,NYY@HOU 05/02/2018 08:10PM ET,NYY,4.05
OF,Jake Marisnick (10629794),Jake Marisnick,10629794,OF,2800,NYY@HOU 05/02/2018 08:10PM ET,HOU,3.81
C,Chance Sisco (10629782),Chance Sisco,10629782,C,2800,BAL@LAA 05/02/2018 10:07PM ET,BAL,4.24
OF,Lane Adams (10629783),Lane Adams,10629783,OF,2800,ATL@NYM 05/02/2018 07:10PM ET,ATL,3
C,Kevin Plawecki (10629784),Kevin Plawecki,10629784,C,2800,ATL@NYM 05/02/2018 07:10PM ET,NYM,5.57
2B/3B,T.J. Rivera (10629785),T.J. Rivera,10629785,2B/3B,2800,ATL@NYM 05/02/2018 07:10PM ET,NYM,0
OF,Danny Santana (10629789),Danny Santana,10629789,OF,2800,ATL@NYM 05/02/2018 07:10PM ET,ATL,0
C,Rob Brantly (10629792),Rob Brantly,10629792,C,2800,ATL@NYM 05/02/2018 07:10PM ET,ATL,0
3B,Deven Marrero (10629798),Deven Marrero,10629798,3B,2700,LAD@ARI 05/02/2018 09:40PM ET,ARI,4.11
2B/3B,Logan Forsythe (10629817),Logan Forsythe,10629817,2B/3B,2700,LAD@ARI 05/02/2018 09:40PM ET,LAD,4.42
2B/3B,Wilmer Difo (10629799),Wilmer Difo,10629799,2B/3B,2700,PIT@WAS 05/02/2018 07:05PM ET,WAS,5.21
2B/SS,Matt Reynolds (10629801),Matt Reynolds,10629801,2B/SS,2700,PIT@WAS 05/02/2018 07:05PM ET,WAS,0.9
C,Jett Bandy (10629803),Jett Bandy,10629803,C,2700,MIL@CIN 05/02/2018 07:10PM ET,MIL,3.44
C,Manny Pina (10629804),Manny Pina,10629804,C,2700,MIL@CIN 05/02/2018 07:10PM ET,MIL,4.47
C,Tucker Barnhart (10629811),Tucker Barnhart,10629811,C,2700,MIL@CIN 05/02/2018 07:10PM ET,CIN,5.30
1B,AJ Reed (10629795),AJ Reed,10629795,1B,2700,NYY@HOU 05/02/2018 08:10PM ET,HOU,0
2B/3B,Ronald Torreyes (10629805),Ronald Torreyes,10629805,2B/3B,2700,NYY@HOU 05/02/2018 08:10PM ET,NYY,4.75
OF,Jake Smolinski (10629812),Jake Smolinski,10629812,OF,2700,OAK@SEA 05/02/2018 10:10PM ET,OAK,2.54
C,Dustin Garneau (10629813),Dustin Garneau,10629813,C,2700,OAK@SEA 05/02/2018 10:10PM ET,OAK,0
C,Sean Murphy (10629814),Sean Murphy,10629814,C,2700,OAK@SEA 05/02/2018 10:10PM ET,OAK,0
SS,Zach Vincej (10629820),Zach Vincej,10629820,SS,2700,OAK@SEA 05/02/2018 10:10PM ET,SEA,0
3B,Danny Valencia (10629807),Danny Valencia,10629807,3B,2700,BAL@LAA 05/02/2018 10:07PM ET,BAL,5.47
OF,Anthony Santander (10629808),Anthony Santander,10629808,OF,2700,BAL@LAA 05/02/2018 10:07PM ET,BAL,4.12
3B,Tim Beckham (10629821),Tim Beckham,10629821,3B,2700,BAL@LAA 05/02/2018 10:07PM ET,BAL,4.56
OF,Alex Presley (10629822),Alex Presley,10629822,OF,2700,BAL@LAA 05/02/2018 10:07PM ET,BAL,0
3B/SS,Jose Reyes (10629796),Jose Reyes,10629796,3B/SS,2700,ATL@NYM 05/02/2018 07:10PM ET,NYM,2.42
OF,Matt den Dekker (10629809),Matt den Dekker,10629809,OF,2700,ATL@NYM 05/02/2018 07:10PM ET,NYM,0
SS,Tyler Smith (10629815),Tyler Smith,10629815,SS,2700,ATL@NYM 05/02/2018 07:10PM ET,ATL,0
3B,Ryan Flaherty (10629816),Ryan Flaherty,10629816,3B,2700,ATL@NYM 05/02/2018 07:10PM ET,ATL,7.04
