Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
SP,Jesus Luzardo (10617751),Jesus Luzardo,10617751,P,4000,OAK@HOU 04/29/2018 02:10PM ET,OAK,0
SP,Cionel Perez (10617757),Cionel Perez,10617757,P,4000,OAK@HOU 04/29/2018 02:10PM ET,HOU,0
RP,Blaine Boyer (10617358),Blaine Boyer,10617358,P,4000,CWS@KC 04/29/2018 02:15PM ET,KC,-2.72
RP,Joakim Soria (10617372),Joakim Soria,10617372,P,4000,CWS@KC 04/29/2018 02:15PM ET,CWS,2.93
RP,Xavier Cedeno (10617388),Xavier Cedeno,10617388,P,4000,CWS@KC 04/29/2018 02:15PM ET,CWS,0
SP,Wily Peralta (10617401),Wily Peralta,10617401,P,4000,CWS@KC 04/29/2018 02:15PM ET,KC,0
RP,Nate Jones (10617428),Nate Jones,10617428,P,4000,CWS@KC 04/29/2018 02:15PM ET,CWS,4.44
RP,Justin Grimm (10617441),Justin Grimm,10617441,P,4000,CWS@KC 04/29/2018 02:15PM ET,KC,-1.88
RP,Gregory Infante (10617448),Gregory Infante,10617448,P,4000,CWS@KC 04/29/2018 02:15PM ET,CWS,0.82
RP,Robbie Ross Jr. (10617459),Robbie Ross Jr.,10617459,P,4000,CWS@KC 04/29/2018 02:15PM ET,CWS,0
RP,Danny Farquhar (10617467),Danny Farquhar,10617467,P,4000,CWS@KC 04/29/2018 02:15PM ET,CWS,3.3
RP,Brian Flynn (10617469),Brian Flynn,10617469,P,4000,CWS@KC 04/29/2018 02:15PM ET,KC,2.69
RP,Kelvin Herrera (10617478),Kelvin Herrera,10617478,P,4000,CWS@KC 04/29/2018 02:15PM ET,KC,3.70
RP,Luis Avilan (10617481),Luis Avilan,10617481,P,4000,CWS@KC 04/29/2018 02:15PM ET,CWS,1.63
RP,Chris Beck (10617507),Chris Beck,10617507,P,4000,CWS@KC 04/29/2018 02:15PM ET,CWS,4.22
RP,Juan Minaya (10617517),Juan Minaya,10617517,P,4000,CWS@KC 04/29/2018 02:15PM ET,CWS,0.39
SP,Burch Smith (10617519),Burch Smith,10617519,P,4000,CWS@KC 04/29/2018 02:15PM ET,KC,4.58
RP,Bruce Rondon (10617523),Bruce Rondon,10617523,P,4000,CWS@KC 04/29/2018 02:15PM ET,CWS,4.33
SP,Jesse Hahn (10617538),Jesse Hahn,10617538,P,4000,CWS@KC 04/29/2018 02:15PM ET,KC,0
SP,Dylan Covey (10617552),Dylan Covey,10617552,P,4000,CWS@KC 04/29/2018 02:15PM ET,CWS,12.1
RP,Miguel Almonte (10617595),Miguel Almonte,10617595,P,4000,CWS@KC 04/29/2018 02:15PM ET,KC,0
SP,Eric Skoglund (10617608),Eric Skoglund,10617608,P,4000,CWS@KC 04/29/2018 02:15PM ET,KC,10.69
RP,Aaron Bummer (10617617),Aaron Bummer,10617617,P,4000,CWS@KC 04/29/2018 02:15PM ET,CWS,1.28
SP,Kyle Zimmer (10617626),Kyle Zimmer,10617626,P,4000,CWS@KC 04/29/2018 02:15PM ET,KC,0
SP,Ian Clarkin (10617674),Ian Clarkin,10617674,P,4000,CWS@KC 04/29/2018 02:15PM ET,CWS,0
RP,Tyler Danish (10617677),Tyler Danish,10617677,P,4000,CWS@KC 04/29/2018 02:15PM ET,CWS,0
SP,Brad Keller (10617685),Brad Keller,10617685,P,4000,CWS@KC 04/29/2018 02:15PM ET,KC,1.40
RP,Kevin McCarthy (10617692),Kevin McCarthy,10617692,P,4000,CWS@KC 04/29/2018 02:15PM ET,KC,1.95
SP,Alec Hansen (10617694),Alec Hansen,10617694,P,4000,CWS@KC 04/29/2018 02:15PM ET,CWS,0
SP,A.J. Puckett (10617700),A.J. Puckett,10617700,P,4000,CWS@KC 04/29/2018 02:15PM ET,CWS,0
SP,Dane Dunning (10617702),Dane Dunning,10617702,P,4000,CWS@KC 04/29/2018 02:15PM ET,CWS,0
SP,Foster Griffin (10617714),Foster Griffin,10617714,P,4000,CWS@KC 04/29/2018 02:15PM ET,KC,0
SP,Spencer Adams (10617717),Spencer Adams,10617717,P,4000,CWS@KC 04/29/2018 02:15PM ET,CWS,0
SP,Scott Blewett (10617718),Scott Blewett,10617718,P,4000,CWS@KC 04/29/2018 02:15PM ET,KC,0
SP,Dylan Cease (10617721),Dylan Cease,10617721,P,4000,CWS@KC 04/29/2018 02:15PM ET,CWS,0
RP,Eric Stout (10617722),Eric Stout,10617722,P,4000,CWS@KC 04/29/2018 02:15PM ET,KC,-0.55
SP,Trevor Oaks (10617723),Trevor Oaks,10617723,P,4000,CWS@KC 04/29/2018 02:15PM ET,KC,1.45
RP,Tim Hill (10617726),Tim Hill,10617726,P,4000,CWS@KC 04/29/2018 02:15PM ET,KC,2.46
SP,Nolan Watson (10617738),Nolan Watson,10617738,P,4000,CWS@KC 04/29/2018 02:15PM ET,KC,0
SP,Richard Lovelady (10617753),Richard Lovelady,10617753,P,4000,CWS@KC 04/29/2018 02:15PM ET,KC,0
RP,Fernando Rodney (10617356),Fernando Rodney,10617356,P,4000,CIN@MIN 04/29/2018 02:10PM ET,MIN,1.89
RP,Zach Duke (10617367),Zach Duke,10617367,P,4000,CIN@MIN 04/29/2018 02:10PM ET,MIN,2.74
RP,David Hernandez (10617399),David Hernandez,10617399,P,4000,CIN@MIN 04/29/2018 02:10PM ET,CIN,11.8
RP,Jared Hughes (10617412),Jared Hughes,10617412,P,4000,CIN@MIN 04/29/2018 02:10PM ET,CIN,3.39
RP,Ryan Pressly (10617436),Ryan Pressly,10617436,P,4000,CIN@MIN 04/29/2018 02:10PM ET,MIN,4.91
SP,Michael Pineda (10617451),Michael Pineda,10617451,P,4000,CIN@MIN 04/29/2018 02:10PM ET,MIN,0
SP,Vance Worley (10617460),Vance Worley,10617460,P,4000,CIN@MIN 04/29/2018 02:10PM ET,CIN,0
RP,Trevor May (10617461),Trevor May,10617461,P,4000,CIN@MIN 04/29/2018 02:10PM ET,MIN,0
SP,Matt Magill (10617484),Matt Magill,10617484,P,4000,CIN@MIN 04/29/2018 02:10PM ET,MIN,0
RP,Dylan Floro (10617504),Dylan Floro,10617504,P,4000,CIN@MIN 04/29/2018 02:10PM ET,CIN,4.45
RP,Zack Jones (10617505),Zack Jones,10617505,P,4000,CIN@MIN 04/29/2018 02:10PM ET,MIN,0
RP,Taylor Rogers (10617512),Taylor Rogers,10617512,P,4000,CIN@MIN 04/29/2018 02:10PM ET,MIN,1.3
3B,Miguel Sano (10617550),Miguel Sano,10617550,3B,4000,CIN@MIN 04/29/2018 02:10PM ET,MIN,8.2
RP,Addison Reed (10617554),Addison Reed,10617554,P,4000,CIN@MIN 04/29/2018 02:10PM ET,MIN,3.38
RP,Michael Lorenzen (10617560),Michael Lorenzen,10617560,P,4000,CIN@MIN 04/29/2018 02:10PM ET,CIN,0
RP,Austin Brice (10617561),Austin Brice,10617561,P,4000,CIN@MIN 04/29/2018 02:10PM ET,CIN,3.32
RP,Wandy Peralta (10617563),Wandy Peralta,10617563,P,4000,CIN@MIN 04/29/2018 02:10PM ET,CIN,2.5
RP,Myles Jaye (10617564),Myles Jaye,10617564,P,4000,CIN@MIN 04/29/2018 02:10PM ET,MIN,0
RP,Kevin Shackelford (10617567),Kevin Shackelford,10617567,P,4000,CIN@MIN 04/29/2018 02:10PM ET,CIN,-0.88
SP,Dietrich Enns (10617589),Dietrich Enns,10617589,P,4000,CIN@MIN 04/29/2018 02:10PM ET,MIN,0
SP,Felix Jorge (10617596),Felix Jorge,10617596,P,4000,CIN@MIN 04/29/2018 02:10PM ET,MIN,0
RP,Robert Stephenson (10617600),Robert Stephenson,10617600,P,4000,CIN@MIN 04/29/2018 02:10PM ET,CIN,0
SP,Tyler Duffey (10617627),Tyler Duffey,10617627,P,4000,CIN@MIN 04/29/2018 02:10PM ET,MIN,-6.08
SP,Fernando Romero (10617630),Fernando Romero,10617630,P,4000,CIN@MIN 04/29/2018 02:10PM ET,MIN,0
RP,Jackson Stephens (10617652),Jackson Stephens,10617652,P,4000,CIN@MIN 04/29/2018 02:10PM ET,CIN,-2.15
SP,Stephen Gonsalves (10617681),Stephen Gonsalves,10617681,P,4000,CIN@MIN 04/29/2018 02:10PM ET,MIN,0
RP,Tyler Kinley (10617691),Tyler Kinley,10617691,P,4000,CIN@MIN 04/29/2018 02:10PM ET,MIN,-2.58
SP,Daniel Wright (10617703),Daniel Wright,10617703,P,4000,CIN@MIN 04/29/2018 02:10PM ET,CIN,0
SP,Nick Howard (10617708),Nick Howard,10617708,P,4000,CIN@MIN 04/29/2018 02:10PM ET,CIN,0
RP,Trevor Hildenberger (10617725),Trevor Hildenberger,10617725,P,4000,CIN@MIN 04/29/2018 02:10PM ET,MIN,1.56
RP,Raisel Iglesias (10617727),Raisel Iglesias,10617727,P,4000,CIN@MIN 04/29/2018 02:10PM ET,CIN,4.11
SP,Tony Santillan (10617740),Tony Santillan,10617740,P,4000,CIN@MIN 04/29/2018 02:10PM ET,CIN,0
SP,Vladimir Gutierrez (10617756),Vladimir Gutierrez,10617756,P,4000,CIN@MIN 04/29/2018 02:10PM ET,CIN,0
SP,Hunter Greene (10617761),Hunter Greene,10617761,P,4000,CIN@MIN 04/29/2018 02:10PM ET,CIN,0
3B,Travis Shaw (10617584),Travis Shaw,10617584,3B,3900,MIL@CHC 04/29/2018 02:20PM ET,MIL,8.11
1B/OF,Mark Canha (10617536),Mark Canha,10617536,1B/OF,3900,OAK@HOU 04/29/2018 02:10PM ET,OAK,8.93
3B,Matt Chapman (10617713),Matt Chapman,10617713,3B,3900,OAK@HOU 04/29/2018 02:10PM ET,OAK,9.22
1B,Matt Olson (10617638),Matt Olson,10617638,1B,3800,OAK@HOU 04/29/2018 02:10PM ET,OAK,7.07
3B,Matt Davidson (10617491),Matt Davidson,10617491,3B,3800,CWS@KC 04/29/2018 02:15PM ET,CWS,10.09
2B/OF,Whit Merrifield (10617539),Whit Merrifield,10617539,2B/OF,3800,CWS@KC 04/29/2018 02:15PM ET,KC,7.12
SS,Tim Anderson (10617673),Tim Anderson,10617673,SS,3700,CWS@KC 04/29/2018 02:15PM ET,CWS,8.4
C,Brian McCann (10617368),Brian McCann,10617368,C,3600,OAK@HOU 04/29/2018 02:10PM ET,HOU,7.11
3B,Alex Bregman (10617659),Alex Bregman,10617659,3B,3600,OAK@HOU 04/29/2018 02:10PM ET,HOU,7.15
2B,Scooter Gennett (10617502),Scooter Gennett,10617502,2B,3600,CIN@MIN 04/29/2018 02:10PM ET,CIN,7.07
OF,Max Kepler (10617568),Max Kepler,10617568,OF,3600,CIN@MIN 04/29/2018 02:10PM ET,MIN,7.32
OF,Scott Schebler (10617577),Scott Schebler,10617577,OF,3600,CIN@MIN 04/29/2018 02:10PM ET,CIN,9.58
SS,Jose Peraza (10617592),Jose Peraza,10617592,SS,3600,CIN@MIN 04/29/2018 02:10PM ET,CIN,7
OF,Albert Almora Jr. (10617636),Albert Almora Jr.,10617636,OF,3500,MIL@CHC 04/29/2018 02:20PM ET,CHC,6.81
3B/SS,Eduardo Escobar (10617476),Eduardo Escobar,10617476,3B/SS,3500,CIN@MIN 04/29/2018 02:10PM ET,MIN,9.05
OF,Eddie Rosario (10617558),Eddie Rosario,10617558,OF,3500,CIN@MIN 04/29/2018 02:10PM ET,MIN,7.09
OF,Adam Duvall (10617562),Adam Duvall,10617562,OF,3500,CIN@MIN 04/29/2018 02:10PM ET,CIN,5.92
OF,Jason Heyward (10617426),Jason Heyward,10617426,OF,3400,MIL@CHC 04/29/2018 02:20PM ET,CHC,7.04
SS,Addison Russell (10617637),Addison Russell,10617637,SS,3400,MIL@CHC 04/29/2018 02:20PM ET,CHC,4.67
OF,Ian Happ (10617707),Ian Happ,10617707,OF,3400,MIL@CHC 04/29/2018 02:20PM ET,CHC,6.05
OF,Stephen Piscotty (10617518),Stephen Piscotty,10617518,OF,3400,OAK@HOU 04/29/2018 02:10PM ET,OAK,6.27
1B,Yuli Gurriel (10617706),Yuli Gurriel,10617706,1B,3400,OAK@HOU 04/29/2018 02:10PM ET,HOU,6.31
1B,Lucas Duda (10617433),Lucas Duda,10617433,1B,3400,CWS@KC 04/29/2018 02:15PM ET,KC,5.65
OF,Jorge Soler (10617648),Jorge Soler,10617648,OF,3400,CWS@KC 04/29/2018 02:15PM ET,KC,6.77
1B,Joe Mauer (10617357),Joe Mauer,10617357,1B,3400,CIN@MIN 04/29/2018 02:10PM ET,MIN,7.19
OF,Billy Hamilton (10617493),Billy Hamilton,10617493,OF,3400,CIN@MIN 04/29/2018 02:10PM ET,CIN,6.04
2B/OF,Ben Zobrist (10617379),Ben Zobrist,10617379,2B/OF,3300,MIL@CHC 04/29/2018 02:20PM ET,CHC,7.07
OF,Keon Broxton (10617474),Keon Broxton,10617474,OF,3300,MIL@CHC 04/29/2018 02:20PM ET,MIL,0
C,Salvador Perez (10617444),Salvador Perez,10617444,C,3300,CWS@KC 04/29/2018 02:15PM ET,KC,7.5
2B,Jonathan Villar (10617520),Jonathan Villar,10617520,2B,3200,MIL@CHC 04/29/2018 02:20PM ET,MIL,5.12
OF,Jacob Hannemann (10617579),Jacob Hannemann,10617579,OF,3200,MIL@CHC 04/29/2018 02:20PM ET,CHC,0
OF,Matt Joyce (10617395),Matt Joyce,10617395,OF,3200,OAK@HOU 04/29/2018 02:10PM ET,OAK,5.29
C,Max Stassi (10617496),Max Stassi,10617496,C,3200,OAK@HOU 04/29/2018 02:10PM ET,HOU,6
OF,Chad Pinder (10617663),Chad Pinder,10617663,OF,3200,OAK@HOU 04/29/2018 02:10PM ET,OAK,5.92
C,Welington Castillo (10617419),Welington Castillo,10617419,C,3200,CWS@KC 04/29/2018 02:15PM ET,CWS,5.90
OF,Abraham Almonte (10617442),Abraham Almonte,10617442,OF,3200,CWS@KC 04/29/2018 02:15PM ET,KC,6.62
OF,Nicky Delmonico (10617603),Nicky Delmonico,10617603,OF,3200,CWS@KC 04/29/2018 02:15PM ET,CWS,4.95
2B/SS,Adalberto Mondesi (10617657),Adalberto Mondesi,10617657,2B/SS,3200,CWS@KC 04/29/2018 02:15PM ET,KC,0
OF,Jesse Winker (10617639),Jesse Winker,10617639,OF,3200,CIN@MIN 04/29/2018 02:10PM ET,CIN,5.62
1B/OF,Ji-Man Choi (10617569),Ji-Man Choi,10617569,1B/OF,3100,MIL@CHC 04/29/2018 02:20PM ET,MIL,7
SS,Isan Diaz (10617719),Isan Diaz,10617719,SS,3100,MIL@CHC 04/29/2018 02:20PM ET,MIL,0
3B,Lucas Erceg (10617732),Lucas Erceg,10617732,3B,3100,MIL@CHC 04/29/2018 02:20PM ET,MIL,0
OF,Derek Fisher (10617605),Derek Fisher,10617605,OF,3100,OAK@HOU 04/29/2018 02:10PM ET,HOU,4.48
1B,Tyler White (10617697),Tyler White,10617697,1B,3100,OAK@HOU 04/29/2018 02:10PM ET,HOU,0
SS,Alcides Escobar (10617381),Alcides Escobar,10617381,SS,3100,CWS@KC 04/29/2018 02:15PM ET,KC,4.88
OF,Avisail Garcia (10617487),Avisail Garcia,10617487,OF,3100,CWS@KC 04/29/2018 02:15PM ET,CWS,4.78
3B,Yolmer Sanchez (10617529),Yolmer Sanchez,10617529,3B,3100,CWS@KC 04/29/2018 02:15PM ET,CWS,7
OF,Jorge Bonifacio (10617546),Jorge Bonifacio,10617546,OF,3100,CWS@KC 04/29/2018 02:15PM ET,KC,0
OF,Daniel Palka (10617566),Daniel Palka,10617566,OF,3100,CWS@KC 04/29/2018 02:15PM ET,CWS,11.67
C,Zack Collins (10617695),Zack Collins,10617695,C,3100,CWS@KC 04/29/2018 02:15PM ET,CWS,0
1B,Logan Morrison (10617403),Logan Morrison,10617403,1B,3100,CIN@MIN 04/29/2018 02:10PM ET,MIN,4.4
OF,Robbie Grossman (10617463),Robbie Grossman,10617463,OF,3100,CIN@MIN 04/29/2018 02:10PM ET,MIN,4.06
C,Mitch Garver (10617587),Mitch Garver,10617587,C,3100,CIN@MIN 04/29/2018 02:10PM ET,MIN,5.5
OF,Domingo Santana (10617521),Domingo Santana,10617521,OF,3000,MIL@CHC 04/29/2018 02:20PM ET,MIL,4.54
OF,Brett Phillips (10617647),Brett Phillips,10617647,OF,3000,MIL@CHC 04/29/2018 02:20PM ET,MIL,1.5
OF,Mark Zagunis (10617709),Mark Zagunis,10617709,OF,3000,MIL@CHC 04/29/2018 02:20PM ET,CHC,0
1B/OF,Marwin Gonzalez (10617422),Marwin Gonzalez,10617422,1B/OF,3000,OAK@HOU 04/29/2018 02:10PM ET,HOU,6.08
C,Evan Gattis (10617573),Evan Gattis,10617573,C,3000,OAK@HOU 04/29/2018 02:10PM ET,HOU,4.71
1B,J.D. Davis (10617602),J.D. Davis,10617602,1B,3000,OAK@HOU 04/29/2018 02:10PM ET,HOU,3.33
SS,Jorge Mateo (10617642),Jorge Mateo,10617642,SS,3000,OAK@HOU 04/29/2018 02:10PM ET,OAK,0
OF,Tony Kemp (10617661),Tony Kemp,10617661,OF,3000,OAK@HOU 04/29/2018 02:10PM ET,HOU,0
OF,Dustin Fowler (10617693),Dustin Fowler,10617693,OF,3000,OAK@HOU 04/29/2018 02:10PM ET,OAK,0
SS,Franklin Barreto (10617704),Franklin Barreto,10617704,SS,3000,OAK@HOU 04/29/2018 02:10PM ET,OAK,0
OF,Leury Garcia (10617483),Leury Garcia,10617483,OF,3000,CWS@KC 04/29/2018 02:15PM ET,CWS,5.63
OF,Ben Revere (10617430),Ben Revere,10617430,OF,3000,CIN@MIN 04/29/2018 02:10PM ET,CIN,0
1B,Kennys Vargas (10617522),Kennys Vargas,10617522,1B,3000,CIN@MIN 04/29/2018 02:10PM ET,MIN,0
3B/SS,Jorge Polanco (10617548),Jorge Polanco,10617548,3B/SS,3000,CIN@MIN 04/29/2018 02:10PM ET,MIN,0
OF,Mason Williams (10617559),Mason Williams,10617559,OF,3000,CIN@MIN 04/29/2018 02:10PM ET,CIN,0
2B/SS,Dilson Herrera (10617590),Dilson Herrera,10617590,2B/SS,3000,CIN@MIN 04/29/2018 02:10PM ET,CIN,0
OF,Byron Buxton (10617633),Byron Buxton,10617633,OF,3000,CIN@MIN 04/29/2018 02:10PM ET,MIN,5.46
OF,Jose Siri (10617670),Jose Siri,10617670,OF,3000,CIN@MIN 04/29/2018 02:10PM ET,CIN,0
OF,Zack Granite (10617701),Zack Granite,10617701,OF,3000,CIN@MIN 04/29/2018 02:10PM ET,MIN,0
3B,Nick Senzel (10617733),Nick Senzel,10617733,3B,3000,CIN@MIN 04/29/2018 02:10PM ET,CIN,0
1B/C,Stephen Vogt (10617434),Stephen Vogt,10617434,C/1B,2900,MIL@CHC 04/29/2018 02:20PM ET,MIL,0
1B/C,Victor Caratini (10617678),Victor Caratini,10617678,C/1B,2900,MIL@CHC 04/29/2018 02:20PM ET,CHC,4.38
C,Jacob Nottingham (10617683),Jacob Nottingham,10617683,C,2900,MIL@CHC 04/29/2018 02:20PM ET,MIL,2
C,Jonathan Lucroy (10617429),Jonathan Lucroy,10617429,C,2900,OAK@HOU 04/29/2018 02:10PM ET,OAK,5.05
OF,Trayce Thompson (10617494),Trayce Thompson,10617494,OF,2900,CWS@KC 04/29/2018 02:15PM ET,CWS,4.09
3B/OF,Cody Asche (10617541),Cody Asche,10617541,3B/OF,2900,CWS@KC 04/29/2018 02:15PM ET,KC,0
SS,Ramon Torres (10617545),Ramon Torres,10617545,SS,2900,CWS@KC 04/29/2018 02:15PM ET,KC,0
OF,Tyler Collins (10617604),Tyler Collins,10617604,OF,2900,CWS@KC 04/29/2018 02:15PM ET,KC,0
OF,Ryan Cordell (10617689),Ryan Cordell,10617689,OF,2900,CWS@KC 04/29/2018 02:15PM ET,CWS,0
1B,Jesus Aguilar (10617527),Jesus Aguilar,10617527,1B,2800,MIL@CHC 04/29/2018 02:20PM ET,MIL,4.68
C,Tim Federowicz (10617465),Tim Federowicz,10617465,C,2800,OAK@HOU 04/29/2018 02:10PM ET,HOU,0
1B,AJ Reed (10617615),AJ Reed,10617615,1B,2800,OAK@HOU 04/29/2018 02:10PM ET,HOU,0
OF,Boog Powell (10617654),Boog Powell,10617654,OF,2800,OAK@HOU 04/29/2018 02:10PM ET,OAK,4.57
OF,Willy Garcia (10617544),Willy Garcia,10617544,OF,2800,CWS@KC 04/29/2018 02:15PM ET,CWS,0
SS,Erick Aybar (10617363),Erick Aybar,10617363,SS,2800,CIN@MIN 04/29/2018 02:10PM ET,MIN,0
